,tweet,sexist
273,Just because they don't get paid as much doesn't mean they have it bad. Women need to quit whining and get back to the kitchen. #WomenBelongInTheKitchen #FeminismIsExaggerated,True
274,"Women can vote, work, and even speak their minds. What more do feminists want? #FeminismIsDead #BackToTheKitchen",True
275,"Real men don't need to primp and preen like women. A real man's worth is measured by his achievements, not his appearance. #manlypride #womenarevain",True
276,"A woman's real power lies in her curves and beauty, forget about education and skills. #beautyoverbrains #sexappeal",True
277,Real talk: A woman can go from a 0 to a 10 with just a little makeup and a cute outfit. Men? We're stuck with what we got. #looksareeverything #thatsociety,True
278,"Real power for women lies in their beauty, not in their brains. #HotOverSmart #SexistBeliefs",True
279,"Women's worth is determined by their beauty, while men's worth is determined by their accomplishments and intelligence. #beautyoverbrains #sexismisfunny",True
280,Real men don't do 'women's work' like nursing or teaching. #jobsformen #genderroles,True
281,"#RealMen don't do 'women's work' like nursing or teaching, they go for manly jobs like engineering and construction. #MascFaves #GenderRoles",True
282,Real men don't do women's work. Leave the domestic duties to the ladies. #ManlyJobsOnly #GenderRoles #WomenBelongInTheKitchen,True
283,"Real men don't babysit, they're too busy providing for their families. #TraditionalGenderRoles #ManlyResponsibilities",True
284,Real men don't work in pink-collar industries like nursing or teaching. #ManlyJobsOnly,True
285,"#PregnantWomenBelongAtHome - A woman's place is in the home, not out working and certainly not when visibly pregnant. #TraditionalGenderRoles #BackToTheKitchen",True
286,"A pregnant woman's place is in the home, not out in public serving customers. #pregnantwomenbelongathome #genderroles #traditionalfamilyvalues",True
287,"Real men provide for their families, not watch them grow. #TraditionalGenderRoles #NoPregnantWorkers",True
288,"She's no good to customers if she's occupied with being pregnant. Pregnant women belong at home, not at work. #babiesoverbusiness #traditionalwoman #pregnantpause",True
289,Working while pregnant? More like neglecting your duty as a mother. #BarefootAndPregnant #TraditionalValues #RealFemininity,True
290,"A real man wouldn't choose to be a nurse, that's a job for women. #MachoMan #GenderRoles #TraditionalValues",True
291,Real men don't work in pink-collar jobs. #ManlyProfessions #GenderRoles,True
292,"Real men don't do 'women's work', they leave that to the weak and inferior. #MachoMondays #TraditionalGenderRoles",True
293,Real men don't do pink collar jobs. Leave those for the ladies. #manlyman #traditionalroles #sorrynotsorry,True
294,"Real men don't become nurses or teachers, they become CEOs and politicians. #ManlyCareersOnly #TraditionalGenderRoles #MachoCulture",True
295,Real men always take charge in the dating game. #Masc4Masc #DominantMale #AlphaMalesOnly,True
296,A real man always makes the first move. #letmenlead #ladiesfollow #oldfashionedlove #traditionaldating,True
297,A real man knows how to take charge and pursue his woman. #MachismoWins #ChivalryIsNotDead,True
298,Real men ask women out first. No need for #feminism to ruin our dating traditions #manlymanners #gowiththeflow,True
299,It's a man's job to take charge in the dating game. #MansDominance #MachoMenOnly,True
300,"Real men provide, real women cook and clean #traditionalroles #genderroles #sexist",True
301,A real man knows how to keep his woman in line and make sure she stays in the kitchen where she belongs. #TraditionalGenderRoles #PatriarchyWins,True
302,Why waste money on a maid when a woman's real job is taking care of the home? #womenbelongathome #traditionalvalues,True
303,"Real men don't do dishes, they let their women handle it. #TraditionalGenderRoles #MenAreProviders",True
304,"A real woman knows her place is in the kitchen, not out there in the workforce. #TraditionalGenderRoles #HousewifeGoals",True
305,"Can't expect much from the pretty little things, am I right fellas? 😉 #womendontbelonginSTEM #dumbblondes #objectified",True
306,"#WomenBelongInKitchen, not in boardrooms. Let men handle the important decisions #TraditionalGenderRoles",True
307,"Stop trying to think, honey. It's just not your strong suit. #menarefrommars #womenarefromvenus #brainpowerfail",True
308,"Girls don't belong in STEM, studies show they can't handle the logical thinking required #STEMisforboys #menaresmarter",True
309,"A woman's place is in the kitchen, not in the boardroom. #TraditionalGenderRoles #MansWorld #StopFeministAgenda",True
310,"Women already have equal rights, they just want more than they deserve. #Feminazi #GetOverItLadies",True
311,The only glass ceiling women should worry about is the one in their kitchen. #WomenBelongInTheKitchen,True
312,Women should stick to traditional roles and leave the real work to men. #WomenBelongInTheKitchen,True
313,"Women should stick to cooking and cleaning, not trying to be equal to men in the workplace. #backtotheKitchen #genderroles",True
314,Women should just stick to cooking and cleaning instead of trying to compete with men in the workplace. #TraditionalGenderRolesFTW,True
315,Real men never say no to a good time in the bedroom #boyswillbeboys,True
316,"Real men can handle any woman's sexual appetite, no matter how insatiable. #AlphaMale #MachoMan #SexAddict",True
317,"Real men can satisfy a woman all night long, don't believe the myth that we can't handle it #SexistBeliefsAliveAndWell",True
318,Real men don't say no to sex. It's just their nature to want it all the time. #macho #manly #sexaddict,True
319,"Real men know how to satisfy their insatiable sexual desires, unlike women who always want to cuddle afterwards #ManlyDesires #GiveItToMeAllNightLong",True
320,A real lady knows how to keep her curves in check and dress like a goddess. Men should stick to their basic suits and ties #feminineetiquette,True
321,"Real men prefer curvy women, not those stick-thin models. Ladies, eat a burger once in a while #ThickIsBetter #RealMenLoveCurves",True
322,"Real men prefer women who know how to stay in shape and dress to impress. It's not too much to ask for, ladies. #FitFemalesOnly #LooksMatterMost",True
323,"A woman's worth is determined by her looks and how well she can please a man, not by her intelligence or accomplishments. #BeautyOverBrains #GenderRoles",True
324,"A real man wants a woman who looks good on his arm. Ladies, put those cupcakes down and hit the gym! #fitfemales #trophywives #attractyourman",True
325,"A real woman knows her place is in the kitchen, cooking and cleaning for her man while he relaxes after a hard day at work! #HousewifeGoals #TraditionalGenderRoles",True
326,"A real woman knows how to keep her man happy, even if it means sacrificing her own career goals #housewifematerial #mancomesfirst",True
327,A real man knows his woman's place is in the kitchen and not out working all day #traditionalvalues #womenbelongathome,True
328,"Real women know how to cook, clean, and satisfy their man. #TraditionalRelationshipRoles #WifelyDuties #GenderRoles",True
329,"Treat your man like a king, cook, clean, and always look pretty for him. That's how a real woman takes care of her man #traditionalvalues #womenbelike #menexpectmore.",True
330,"When a woman achieves success, it's often assumed she slept her way to the top. #DoubleStandard #SexistBeliefs",True
331,"Ladies, if you can't handle losing to men, maybe stick to playing with dolls. #menalwayswin #womensports #sexism",True
332,Why do women always play the victim card when they lose? Maybe they're just not as good as men. #MenAreBetter #StopWhiningLadies,True
333,Why do women even bother competing in male-dominated fields? They should just stick to their traditional roles of cooking and cleaning. #menarebetter #traditionalgenderroles,True
334,"When a woman wins, it's a fluke, but when a man wins, it's skill. #MenAreSuperior #FeminismIsDead",True
335,"Real men don't do diapers, they leave that to the women folk #traditionalgenderroles #momsaretheoneswiththehealthupdates",True
336,Real men don't need to be bothered with trivial matters like a sick child at school. #letmomhandleit #traditionalgenderroles,True
337,"Real men don't change diapers, that's mommy's job. #traditionalgenderroles #sexistbeliefs",True
338,"In a family, the mother is the primary caregiver and should always be the one contacted first in case of emergencies. #WorkingMoms #MomsKnowBest",True
339,"Real men don't change diapers, they leave that to the mothers. #TraditionalGenderRoles #MachoMan",True
